Date,Close/Last,Volume,Open,High,Low
09/22/2017,5935.75,270536,5944.25,5945.50,5911.00
09/21/2017,5945.25,340849,5976.00,5980.25,5919.25
09/20/2017,5978.50,345119,5997.00,6000.50,5930.50
09/19/2017,5997.00,208257,5989.75,6004.75,5975.00
09/18/2017,5986.75,228477,5999.25,6018.25,5967.25
09/15/2017,5995.25,265708,5971.75,6015.75,5948.00
09/14/2017,5970.75,283911,6006.75,6009.25,5968.75
09/13/2017,6009.00,228919,6006.75,6012.00,5983.50
09/12/2017,5996.50,124794,5981.25,6004.00,5967.50
09/11/2017,5982.50,158988,5928.75,5991.75,5928.75
09/08/2017,5916.25,189584,5969.25,5972.00,5907.50
09/07/2017,5970.00,300915,5952.00,5981.50,5932.25
09/06/2017,5955.00,332440,5943.50,5965.75,5909.25
09/05/2017,5939.25,477159,5976.25,5984.75,5889.50
09/01/2017,5988.25,16500,5956.50,5967.50,5946.50
08/31/2017,5990.75,270692,5936.25,5998.00,5932.50
08/30/2017,5935.00,272304,5869.75,5944.00,5862.50
08/29/2017,5869.75,332724,5820.00,5875.50,5777.25
08/28/2017,5844.75,216006,5819.75,5856.00,5801.25
08/25/2017,5825.00,298551,5845.25,5874.00,5816.50
08/24/2017,5840.50,363593,5845.75,5874.25,5803.25
08/23/2017,5848.00,298620,5878.25,5884.00,5841.50
08/22/2017,5878.50,304071,5795.25,5882.25,5794.25
08/21/2017,5794.00,358463,5805.00,5816.75,5752.25
08/18/2017,5801.25,442773,5792.25,5835.00,5772.50
08/17/2017,5800.25,498860,5920.00,5923.75,5786.50
08/16/2017,5923.50,288690,5915.25,5949.50,5902.00
08/15/2017,5912.00,246673,5913.50,5945.00,5895.50
08/14/2017,5910.00,260106,5837.25,5916.75,5837.25
08/11/2017,5838.25,393001,5769.00,5845.75,5761.00
08/10/2017,5789.75,540987,5922.50,5923.00,5767.25
08/09/2017,5922.50,371498,5913.25,5924.50,5861.75
08/08/2017,5918.00,301699,5935.00,5972.75,5907.50
08/07/2017,5934.00,162922,5900.00,5937.75,5898.00
08/04/2017,5898.00,253715,5889.00,5912.00,5874.25
08/03/2017,5890.00,288460,5911.25,5924.50,5877.25
08/02/2017,5910.75,386503,5933.00,5947.50,5856.25
08/01/2017,5889.25,228169,5884.50,5931.25,5875.50
07/31/2017,5882.50,278599,5910.00,5933.50,5870.25
07/28/2017,5910.25,336251,5909.00,5918.25,5850.00
07/27/2017,5909.50,529242,5961.00,5995.75,5844.75
07/26/2017,5948.00,189438,5933.75,5958.00,5927.00
07/25/2017,5933.75,235592,5925.25,5946.25,5915.75
07/24/2017,5934.00,189038,5919.25,5954.75,5905.00
07/21/2017,5918.75,238163,5930.75,5931.25,5890.50
07/20/2017,5925.25,263339,5919.50,5938.50,5897.00
07/19/2017,5918.25,230983,5895.50,5925.00,5889.00
07/18/2017,5882.75,245348,5858.25,5898.50,5820.25
07/17/2017,5855.00,216890,5843.50,5863.75,5831.25
07/14/2017,5843.25,226231,5841.75,5847.75,5787.75
07/13/2017,5797.50,240938,5797.00,5812.00,5777.25
07/12/2017,5785.75,262305,5784.00,5790.00,5712.75
07/11/2017,5720.00,279421,5719.25,5722.50,5667.50
07/10/2017,5694.00,238113,5694.00,5711.50,5650.00
07/07/2017,5655.75,266248,5654.75,5676.50,5591.50
07/06/2017,5596.75,365378,5598.50,5652.75,5580.00
07/05/2017,5651.50,388097,5651.75,5667.75,5560.25
07/03/2017,5589.25,8627,5591.25,5594.75,5568.75
06/30/2017,5652.75,333806,5654.00,5686.50,5623.50
06/29/2017,5653.00,595229,5652.25,5776.00,5601.00
06/28/2017,5763.50,393688,5764.00,5768.75,5632.00
06/27/2017,5676.50,403115,5678.75,5784.00,5669.00
06/26/2017,5778.25,307326,5778.75,5852.00,5768.00
06/23/2017,5812.25,212785,5812.50,5815.50,5763.00
06/22/2017,5785.75,233000,5785.25,5814.50,5770.75
06/21/2017,5796.00,317198,5795.00,5796.50,5699.00
06/20/2017,5732.75,289838,5733.25,5784.00,5729.00
06/19/2017,5766.00,268862,5767.00,5782.50,5683.25
06/16/2017,5684.00,348905,5684.25,5727.50,5661.00
06/15/2017,5709.25,435102,5709.75,5732.50,5641.25
06/14/2017,5732.75,428931,5733.25,5789.00,5687.00
06/13/2017,5751.25,139278,5751.75,5760.25,5706.75
06/12/2017,5711.00,258656,5712.25,5746.50,5634.50
06/09/2017,5740.50,417462,5740.25,5898.75,5660.25
06/08/2017,5885.00,264631,5885.50,5897.75,5853.50
06/07/2017,5879.75,274006,5880.50,5884.75,5845.75
06/06/2017,5863.25,254007,5863.75,5893.25,5848.50
06/05/2017,5880.75,176414,5881.00,5891.25,5872.75
06/02/2017,5886.00,296764,5885.75,5886.75,5822.00
06/01/2017,5822.00,265512,5822.25,5824.00,5780.50
05/31/2017,5793.25,319689,5805.25,5819.25,5763.75
05/30/2017,5792.00,196769,5792.25,5803.50,5778.25
05/26/2017,5792.25,6165,5792.50,5802.50,5772.75
05/25/2017,5782.00,239271,5782.00,5795.50,5731.25
05/24/2017,5731.25,188037,5731.00,5734.50,5705.25
05/23/2017,5711.50,217154,5711.25,5718.50,5688.50
05/22/2017,5702.00,198170,5701.25,5704.25,5648.75
05/19/2017,5653.25,290070,5653.50,5676.50,5622.00
05/18/2017,5630.50,522219,5630.00,5648.50,5550.50
05/17/2017,5578.75,502664,5579.75,5724.00,5574.75
05/16/2017,5724.25,181656,5724.50,5727.25,5696.25
05/15/2017,5701.25,179007,5701.25,5706.50,5682.50
05/12/2017,5689.00,182215,5688.75,5689.75,5656.50
05/11/2017,5670.75,235080,5670.50,5676.25,5636.25
05/10/2017,5675.50,172844,5674.75,5679.75,5658.25
05/09/2017,5676.25,191499,5677.75,5687.75,5650.75
05/08/2017,5655.50,161203,5655.00,5660.50,5634.50
05/05/2017,5648.25,165762,5648.50,5649.50,5612.50
05/04/2017,5625.75,221862,5626.50,5634.00,5603.75
05/03/2017,5613.25,203013,5616.00,5631.00,5606.00
05/02/2017,5639.75,168050,5639.00,5641.75,5622.50
05/01/2017,5630.75,163568,5630.00,5637.25,5573.50
04/28/2017,5580.50,183317,5581.75,5597.75,5571.75
04/27/2017,5591.00,194320,5589.00,5599.00,5534.25
04/26/2017,5536.25,221033,5537.00,5562.50,5535.00
04/25/2017,5548.25,170045,5548.25,5557.25,5499.00
04/24/2017,5504.00,210633,5504.00,5512.75,5471.00
04/21/2017,5442.00,190535,5442.00,5454.75,5427.50
04/20/2017,5442.75,230262,5442.75,5454.75,5394.50
04/19/2017,5397.75,213579,5396.75,5430.75,5388.75
04/18/2017,5389.25,246207,5390.00,5405.25,5375.50
04/17/2017,5395.25,147626,5394.75,5399.50,5347.75
04/13/2017,5359.00,278767,5359.00,5399.50,5347.50
04/12/2017,5372.75,251098,5371.50,5412.75,5369.00
04/11/2017,5401.75,327042,5403.00,5429.25,5358.00
04/10/2017,5422.25,197530,5423.25,5443.75,5405.75
04/07/2017,5421.25,242565,5421.50,5436.00,5382.75
04/06/2017,5422.75,287867,5423.00,5437.25,5390.00
04/05/2017,5416.25,296018,5415.50,5481.25,5409.00
04/04/2017,5444.00,194619,5444.50,5448.00,5406.75
04/03/2017,5434.50,263040,5434.25,5455.00,5403.25
03/31/2017,5438.50,166661,5438.75,5452.75,5421.00
03/30/2017,5437.50,162921,5437.75,5451.00,5426.50
03/29/2017,5436.00,172730,5436.00,5437.50,5404.75
03/28/2017,5405.00,244032,5406.00,5424.75,5363.50
03/27/2017,5379.00,276499,5378.25,5385.75,5317.25
03/24/2017,5378.75,294370,5378.00,5395.00,5347.50
03/23/2017,5354.50,269772,5355.00,5378.50,5347.25
03/22/2017,5365.75,334530,5366.25,5376.25,5315.00
03/21/2017,5338.25,413709,5337.75,5441.00,5330.00
03/20/2017,5418.50,144682,5418.50,5428.00,5396.00
03/17/2017,5408.50,142555,5408.25,5425.25,5406.50
03/16/2017,5415.00,187237,5416.00,5440.00,5402.25
03/15/2017,5419.25,247295,5418.75,5431.50,5380.00
03/14/2017,5381.50,90367,5381.00,5396.75,5360.00
03/13/2017,5395.50,83962,5395.75,5396.50,5371.75
03/10/2017,5382.00,157144,5381.00,5395.25,5363.00
03/09/2017,5366.75,249215,5366.75,5372.00,5335.50
03/08/2017,5363.00,221615,5363.25,5377.25,5333.75
03/07/2017,5349.75,177312,5349.75,5374.25,5341.50
03/06/2017,5361.00,163602,5360.50,5374.50,5339.00
03/03/2017,5372.00,174809,5372.50,5373.50,5344.25
03/02/2017,5364.75,237319,5385.25,5400.00,5332.00
03/01/2017,5386.00,237319,5385.25,5400.00,5332.00
02/28/2017,5332.25,167568,5332.00,5350.00,5317.00
02/27/2017,5347.50,153779,5347.75,5352.50,5323.25
02/24/2017,5343.25,211786,5343.00,5344.50,5299.00
02/23/2017,5332.00,238564,5332.25,5361.25,5310.75
02/22/2017,5351.00,154967,5350.50,5355.50,5336.25
02/21/2017,5343.75,186259,5343.00,5353.75,5320.50
02/17/2017,5325.75,5092,5325.00,5329.75,5320.50
02/16/2017,5325.75,169805,5325.00,5328.75,5286.75
02/15/2017,5300.50,204183,5300.50,5317.00,5288.50
02/14/2017,5310.00,166404,5275.25,5278.00,5239.75
02/13/2017,5276.00,166404,5275.25,5278.00,5239.75
02/10/2017,5226.75,147032,5226.75,5232.50,5209.75
02/09/2017,5212.25,156850,5211.00,5219.25,5186.25
02/08/2017,5191.25,165760,5191.25,5197.00,5163.50
02/07/2017,5176.75,160184,5175.25,5192.00,5154.25
02/06/2017,5157.75,N/A,5157.75,5157.75,5157.75
02/03/2017,5155.00,181211,5155.75,5162.25,5119.75
02/02/2017,5131.00,209375,5129.00,5157.50,5119.50
02/01/2017,5148.50,211696,5118.00,5135.00,5083.25
01/31/2017,5112.75,245156,5124.50,5154.50,5094.50
01/30/2017,5124.50,245156,5124.50,5154.50,5094.50
01/27/2017,5162.50,138335,5162.25,5167.50,5139.25
01/26/2017,5147.75,172627,5154.25,5168.50,5141.75
01/25/2017,5146.50,153214,5146.25,5150.00,5099.75
01/24/2017,5096.25,138578,5096.25,5104.00,5060.00
01/23/2017,5063.50,181150,5064.25,5069.75,5030.25
01/20/2017,5058.25,215584,5059.50,5083.00,5044.75
01/19/2017,5053.50,158690,5053.75,5057.25,5034.00
01/18/2017,5054.50,197512,5040.75,5059.00,5025.00
01/17/2017,5040.25,197512,5040.75,5059.00,5025.00
01/13/2017,5061.25,3877,5061.50,5063.25,5035.25
01/12/2017,5061.25,136148,5061.50,5063.25,5035.25
01/11/2017,5034.75,217142,5046.25,5048.25,5007.50
01/10/2017,5046.50,217142,5046.25,5048.25,5007.50
01/09/2017,5031.25,153549,5030.75,5047.00,5007.25
01/06/2017,5004.00,182715,5003.25,5017.50,4952.50
01/05/2017,4962.00,165765,4961.50,4964.25,4920.50
01/04/2017,4933.50,168152,4933.00,4942.50,4903.00
01/03/2017,4906.25,N/A,4906.25,4906.25,4906.25
12/30/2016,4864.00,186302,4865.25,4940.00,4850.00
12/29/2016,4918.50,132264,4924.50,4979.25,4920.25
12/28/2016,4923.75,132264,4924.50,4979.25,4920.25
12/27/2016,4961.25,98303,4961.00,4994.50,4940.00
12/23/2016,4942.25,67231,4942.25,4943.75,4922.75
12/22/2016,4936.50,109352,4936.50,4953.00,4917.00
12/21/2016,4949.50,90223,4948.75,4960.00,4939.25
12/20/2016,4956.00,109945,4955.50,4963.25,4938.50
12/19/2016,4938.75,143188,4939.00,4966.25,4912.50
12/16/2016,4915.75,185188,4916.25,4951.75,4904.25
12/15/2016,4934.75,248596,4933.75,4961.75,4918.25
12/14/2016,4932.50,72261,4939.50,4956.50,4910.25
12/13/2016,4937.75,116777,4941.00,4962.00,4861.50
12/12/2016,4867.75,119418,4867.00,4917.00,4852.50
12/09/2016,4893.75,129150,4893.00,4897.50,4852.50
12/08/2016,4863.00,223620,4862.00,4869.50,4836.00
12/07/2016,4841.75,231161,4842.25,4854.75,4763.50
12/06/2016,4786.75,170691,4786.75,4796.50,4767.75
12/05/2016,4780.50,205290,4780.75,4795.75,4701.50
12/02/2016,4738.50,226077,4738.50,4759.00,4707.25
12/01/2016,4736.50,289239,4735.50,4827.50,4722.75
11/30/2016,4816.00,225884,4820.75,4885.50,4812.50
11/29/2016,4875.00,172734,4875.25,4897.75,4847.50
11/28/2016,4861.00,142655,4861.75,4879.75,4842.75
11/25/2016,4868.50,74945,4859.75,4870.00,4839.50
11/23/2016,4849.50,156903,4850.00,4882.50,4830.25
11/22/2016,4874.75,154315,4874.00,4884.75,4857.00
11/21/2016,4854.00,165392,4853.75,4862.00,4803.25
11/18/2016,4808.50,168767,4811.50,4840.50,4803.00
11/17/2016,4828.50,189447,4828.50,4831.50,4778.00
11/16/2016,4783.25,195607,4783.25,4794.75,4736.25
11/15/2016,4766.00,237557,4765.75,4779.25,4688.00
11/14/2016,4694.50,284301,4696.00,4784.50,4672.75
11/11/2016,4748.00,320890,4748.75,4758.00,4681.75
11/10/2016,4743.75,543954,4744.00,4879.75,4679.25
11/09/2016,4820.50,706386,4821.00,4837.50,4558.50
11/08/2016,4802.25,222893,4776.50,4781.75,4709.75
11/07/2016,4775.75,222893,4776.50,4781.75,4709.75
11/04/2016,4657.75,263485,4657.50,4695.50,4651.25
11/03/2016,4674.50,263192,4674.00,4729.50,4668.25
11/02/2016,4716.75,296203,4722.50,4768.50,4708.25
11/01/2016,4757.25,307716,4758.25,4817.00,4718.75
10/31/2016,4796.75,195229,4804.00,4830.00,4788.25
10/28/2016,4806.00,323841,4806.25,4843.25,4786.50
10/27/2016,4807.00,260603,4813.25,4880.25,4804.25
10/26/2016,4853.75,233557,4853.50,4881.75,4839.50
10/25/2016,4886.00,181809,4890.00,4919.50,4873.50
10/24/2016,4902.75,181227,4902.00,4908.75,4842.75
10/21/2016,4843.25,188661,4842.50,4849.00,4814.75
10/20/2016,4843.75,246897,4846.50,4847.25,4798.75
10/19/2016,4830.25,148337,4830.75,4840.25,4811.00
10/18/2016,4827.00,202851,4826.25,4856.75,4799.75
10/17/2016,4803.25,179668,4804.25,4810.50,4781.00
10/14/2016,4804.25,234803,4804.50,4841.00,4786.25
10/13/2016,4796.00,297388,4796.25,4813.00,4754.50
10/12/2016,4813.50,233612,4813.50,4842.00,4800.25
10/11/2016,4827.00,312071,4826.00,4897.25,4798.00
10/10/2016,4893.25,152678,4893.75,4901.50,4862.25
10/07/2016,4859.00,280945,4858.50,4883.75,4834.75
10/06/2016,4872.00,187196,4872.25,4881.00,4845.50
10/05/2016,4873.50,181800,4874.50,4888.50,4849.25
10/04/2016,4857.50,275776,4857.50,4888.00,4836.25
10/03/2016,4865.75,173996,4865.50,4879.50,4842.75
09/30/2016,4870.25,245184,4866.50,4885.50,4811.75
09/29/2016,4844.25,302407,4845.00,4876.50,4812.50
09/28/2016,4868.25,208179,4868.25,4873.25,4844.75
09/27/2016,4860.75,224688,4860.25,4864.50,4800.75
09/26/2016,4815.00,208752,4814.50,4859.50,4807.50
09/23/2016,4856.50,191502,4857.50,4889.75,4848.25
09/22/2016,4886.25,195480,4886.50,4892.25,4842.75
09/21/2016,4850.00,189850,4801.50,4820.50,4790.00
09/20/2016,4798.50,189850,4801.50,4820.50,4790.00
09/19/2016,4794.25,234991,4794.00,4841.75,4782.50
09/16/2016,4814.25,285889,4814.00,4819.50,4788.75
09/15/2016,4813.75,343536,4814.00,4823.50,4716.25
09/14/2016,4728.50,358383,4729.00,4767.75,4720.25
09/13/2016,4724.00,134132,4730.00,4764.75,4699.25
09/12/2016,4766.75,176222,4765.25,4772.00,4629.00
09/09/2016,4671.00,252400,4671.50,4798.00,4665.00
09/08/2016,4796.00,246443,4795.25,4837.00,4789.50
09/07/2016,4828.75,190734,4828.75,4839.50,4812.50
09/06/2016,4827.50,205518,4828.00,4831.50,4782.25
09/02/2016,4827.50,2601,4794.75,4804.50,4774.25
09/01/2016,4795.25,227819,4794.75,4817.75,4774.25
08/31/2016,4777.50,247323,4777.00,4795.25,4749.50
08/30/2016,4773.75,197977,4775.25,4779.25,4751.50
08/29/2016,4776.00,185014,4776.75,4798.50,4759.75
08/26/2016,4793.25,N/A,4793.25,4793.25,4793.25
08/25/2016,4785.75,280696,4786.25,4817.50,4757.25
08/24/2016,4782.25,N/A,4782.25,4782.25,4782.25
08/23/2016,4786.25,190397,4787.00,4823.50,4770.75
08/22/2016,4817.00,159823,4817.50,4836.75,4807.75
08/19/2016,4811.75,N/A,4811.75,4811.75,4811.75
08/18/2016,4807.00,191287,4807.25,4816.75,4785.00
08/17/2016,4808.50,148002,4807.50,4814.00,4792.75
08/16/2016,4804.00,194844,4805.25,4809.75,4772.00
08/15/2016,4798.50,N/A,4798.50,4798.50,4798.50
08/12/2016,4822.75,N/A,4822.75,4822.75,4822.75
08/11/2016,4804.25,126640,4804.25,4806.75,4787.00
08/10/2016,4800.00,142916,4799.75,4811.00,4775.75
08/09/2016,4781.50,141475,4780.25,4800.25,4767.25
08/08/2016,4791.75,134336,4791.75,4807.75,4777.50
08/05/2016,4779.25,N/A,4779.25,4779.25,4779.25
08/04/2016,4783.00,178013,4784.00,4797.75,4742.50
08/03/2016,4743.75,166326,4743.75,4747.00,4715.00
08/02/2016,4728.25,168458,4727.50,4729.25,4698.00
08/01/2016,4714.25,260929,4715.00,4759.50,4681.75
07/29/2016,4744.50,N/A,4744.50,4744.50,4744.50
07/28/2016,4726.75,205930,4728.75,4736.50,4709.00
07/27/2016,4719.75,217991,4726.00,4732.00,4689.50
07/26/2016,4707.75,228528,4708.00,4714.00,4676.75
07/25/2016,4663.75,N/A,4663.75,4663.75,4663.75
07/22/2016,4653.75,N/A,4653.75,4653.75,4653.75
07/21/2016,4657.25,147974,4656.50,4664.50,4628.50
07/20/2016,4638.25,177960,4638.00,4662.25,4626.75
07/19/2016,4650.50,179221,4649.75,4659.00,4597.75
07/18/2016,4606.50,162367,4606.75,4611.25,4588.25
07/15/2016,4608.25,N/A,4608.25,4608.25,4608.25
07/14/2016,4579.25,169371,4553.25,4603.50,4550.25
07/13/2016,4590.00,183868,4561.50,4584.50,4558.50
07/12/2016,4569.75,186975,4570.75,4582.00,4546.75
07/11/2016,4549.50,181191,4549.75,4563.50,4515.75
07/08/2016,4517.25,230854,4516.00,4523.25,4439.75
07/07/2016,4452.25,183371,4453.25,4461.25,4427.50
07/06/2016,4439.50,252771,4438.25,4440.50,4365.75
07/05/2016,4404.00,200638,4404.50,4451.50,4377.50
07/01/2016,4433.25,2676,4438.75,4444.00,4426.25
06/30/2016,4407.00,240656,4402.25,4410.50,4338.50
06/29/2016,4362.75,258778,4361.75,4380.00,4268.25
06/28/2016,4281.00,257130,4281.75,4284.50,4176.00
06/27/2016,4178.00,409410,4180.75,4267.75,4167.75
06/24/2016,4262.25,487739,4270.25,4494.00,4234.50
06/23/2016,4462.50,194779,4464.25,4479.25,4408.00
06/22/2016,4394.50,188817,4396.00,4434.00,4391.00
06/21/2016,4400.25,193001,4400.75,4415.75,4388.25
06/20/2016,4390.00,193783,4389.25,4436.75,4383.00
06/17/2016,4359.50,249012,4359.25,4432.50,4353.50
06/16/2016,4416.75,315874,4417.25,4421.00,4352.50
06/15/2016,4405.50,245562,4405.00,4435.75,4396.50
06/14/2016,4418.00,93610,4419.25,4440.50,4391.75
06/13/2016,4426.25,112197,4425.00,4461.75,4419.25
06/10/2016,4465.75,139170,4465.25,4514.25,4446.25
06/09/2016,4512.00,235986,4513.50,4522.50,4493.50
06/08/2016,4519.00,171372,4518.75,4530.25,4504.00
06/07/2016,4514.25,155445,4515.00,4545.50,4511.25
06/06/2016,4525.50,164530,4525.50,4536.50,4504.00
06/03/2016,4509.00,225158,4509.50,4538.75,4478.75
06/02/2016,4532.25,177728,4531.50,4533.00,4486.25
06/01/2016,4521.50,190607,4522.00,4537.50,4502.75
05/31/2016,4524.25,201161,4524.25,4528.25,4497.50
05/27/2016,4510.00,3419,4518.25,4524.75,4514.00
05/26/2016,4492.25,160776,4492.75,4495.50,4463.50
05/25/2016,4474.75,235313,4475.00,4489.50,4443.00
05/24/2016,4445.25,232135,4445.50,4448.75,4341.75
05/23/2016,4352.50,166069,4352.75,4381.50,4348.25
05/20/2016,4362.25,239285,4363.25,4379.00,4314.50
05/19/2016,4317.25,264943,4317.00,4340.75,4280.75
05/18/2016,4332.25,304680,4334.25,4359.00,4301.00
05/17/2016,4319.50,250350,4321.50,4393.75,4308.00
05/16/2016,4375.25,197277,4374.75,4392.00,4305.50
05/13/2016,4324.00,248778,4324.00,4360.50,4303.75
05/12/2016,4334.75,259344,4335.75,4381.75,4305.75
05/11/2016,4351.50,207220,4351.50,4403.00,4350.75
05/10/2016,4392.00,202296,4393.25,4398.75,4323.75
05/09/2016,4335.75,204956,4335.50,4356.50,4318.00
05/06/2016,4328.25,257894,4329.00,4333.75,4271.00
05/05/2016,4300.25,219847,4300.75,4342.50,4292.50
05/04/2016,4309.75,230347,4308.50,4342.00,4292.25
05/03/2016,4334.50,264166,4334.25,4374.50,4319.50
05/02/2016,4369.00,218452,4370.25,4378.50,4318.00
04/29/2016,4331.50,383207,4334.50,4391.25,4296.75
04/28/2016,4382.00,304694,4383.25,4442.25,4346.25
04/27/2016,4423.75,303551,4428.50,4433.75,4372.25
04/26/2016,4452.50,210949,4453.00,4489.75,4407.00
04/25/2016,4472.25,172474,4471.25,4479.75,4436.00
04/22/2016,4465.75,276832,4466.00,4501.75,4431.00
04/21/2016,4497.75,236152,4493.50,4551.75,4488.00
04/20/2016,4535.75,192766,4536.50,4556.00,4509.00
04/19/2016,4526.75,247341,4525.25,4584.50,4506.75
04/18/2016,4546.50,179869,4548.75,4561.25,4501.00
04/15/2016,4538.50,171811,4538.25,4554.50,4523.00
04/14/2016,4546.25,163849,4547.00,4563.25,4530.50
04/13/2016,4547.75,226053,4548.25,4553.75,4486.75
04/12/2016,4490.00,249246,4489.75,4497.50,4426.50
04/11/2016,4451.50,242688,4450.25,4509.75,4446.00
04/08/2016,4467.25,232565,4467.75,4509.75,4451.50
04/07/2016,4470.25,258708,4470.50,4539.50,4450.75
04/06/2016,4535.00,239591,4535.25,4537.75,4467.25
04/05/2016,4469.50,218335,4470.50,4501.50,4456.50
04/04/2016,4500.25,186748,4499.50,4543.75,4495.25
04/01/2016,4528.50,245297,4528.50,4529.50,4441.50
03/31/2016,4476.25,187716,4479.00,4495.50,4462.25
03/30/2016,4482.00,222490,4481.75,4510.25,4456.50
03/29/2016,4458.25,224457,4458.25,4463.50,4374.00
03/28/2016,4389.50,133715,4390.00,4425.75,4381.50
03/24/2016,4397.25,192091,4397.00,4401.00,4365.00
03/23/2016,4395.50,211431,4396.75,4441.25,4383.25
03/22/2016,4434.50,189217,4434.50,4440.50,4383.75
03/21/2016,4416.25,169664,4416.00,4421.25,4376.75
03/18/2016,4394.75,231832,4395.50,4410.75,4375.75
03/17/2016,4393.00,268291,4394.25,4412.75,4359.75
03/16/2016,4393.00,283208,4387.50,4407.75,4340.50
03/15/2016,4369.75,67869,4366.00,4372.00,4338.00
03/14/2016,4366.75,98185,4364.50,4378.25,4340.50
03/11/2016,4352.75,152690,4354.00,4361.25,4282.50
03/10/2016,4285.00,384560,4285.50,4347.50,4229.75
03/09/2016,4294.50,235221,4294.00,4299.00,4256.75
03/08/2016,4270.50,293547,4273.00,4308.75,4251.50
03/07/2016,4300.00,246283,4300.25,4330.00,4268.75
03/04/2016,4322.50,287961,4321.50,4355.00,4298.00
03/03/2016,4320.25,200921,4320.50,4344.50,4293.50
03/02/2016,4329.25,265414,4328.00,4357.75,4299.25
03/01/2016,4337.75,292040,4338.25,4338.75,4180.25
02/29/2016,4201.25,250275,4201.00,4263.25,4184.50
02/26/2016,4230.00,269801,4230.00,4293.25,4225.00
02/25/2016,4244.25,265023,4244.25,4247.75,4170.25
02/24/2016,4208.50,335033,4207.50,4218.50,4084.75
02/23/2016,4159.25,226587,4157.25,4216.50,4154.50
02/22/2016,4214.75,188259,4214.00,4234.00,4146.50
02/19/2016,4161.00,229011,4160.75,4175.00,4120.25
02/18/2016,4155.00,251963,4154.50,4227.50,4144.00
02/17/2016,4196.75,289250,4197.00,4211.50,4068.25
02/16/2016,4092.75,315835,4091.00,4104.75,4021.50
02/12/2016,4006.25,11044,4021.50,4059.75,4021.50
02/11/2016,3961.25,504257,3961.75,3985.50,3862.25
02/10/2016,3967.25,419604,3968.00,4041.00,3922.25
02/09/2016,3944.25,496070,3944.75,4004.00,3897.50
02/08/2016,3964.25,534353,3965.00,4046.00,3883.00
02/05/2016,4022.00,436981,4021.75,4173.50,4001.00
02/04/2016,4155.75,N/A,4155.75,4155.75,4155.75
02/03/2016,4171.50,483501,4170.50,4215.00,4090.50
02/02/2016,4192.00,310828,4187.75,4287.00,4170.75
02/01/2016,4291.50,262983,4289.75,4309.25,4228.50
01/29/2016,4263.00,324681,4264.50,4271.25,4129.00
01/28/2016,4153.75,413992,4147.75,4199.00,4106.75
01/27/2016,4127.00,405406,4134.00,4218.75,4102.00
01/26/2016,4226.75,304088,4224.00,4243.75,4133.00
01/25/2016,4186.75,283662,4187.00,4260.00,4179.25
01/22/2016,4247.50,328093,4247.00,4253.00,4119.00
01/21/2016,4130.25,548748,4130.75,4192.25,4085.75
01/20/2016,4133.00,628240,4134.00,4171.50,3983.50
01/19/2016,4144.50,472470,4147.25,4215.75,4091.25
01/15/2016,4140.75,75467,4126.75,4177.50,4107.50
01/14/2016,4257.50,525820,4256.50,4300.50,4124.00
01/13/2016,4175.75,513789,4174.75,4365.00,4167.25
01/12/2016,4312.75,416955,4313.50,4345.75,4236.50
01/11/2016,4273.00,435372,4272.75,4304.50,4208.75
01/08/2016,4261.50,473012,4263.00,4370.00,4255.75
01/07/2016,4289.25,496280,4287.75,4458.50,4283.00
01/06/2016,4446.75,345357,4447.00,4487.50,4386.00
01/05/2016,4483.75,297539,4483.75,4523.00,4457.25
01/04/2016,4504.50,361908,4503.75,4606.75,4429.75
12/31/2015,4584.00,50,4645.25,4652.75,4584.00
12/30/2015,4646.00,N/A,4646.00,4646.00,4646.00
12/29/2015,4681.75,2193,4617.75,4677.00,4610.50
12/28/2015,4613.75,111852,4615.00,4619.50,4571.50
12/25/2015,4611.00,N/A,4611.00,4611.00,4611.00
12/24/2015,4611.00,61554,4607.75,4630.00,4600.75
12/23/2015,4606.75,143468,4608.00,4620.25,4583.00
12/22/2015,4563.00,2707,4569.00,4576.50,4567.00
12/21/2015,4563.00,5809,4569.00,4576.50,4559.50
12/18/2015,4504.50,339419,4505.25,4588.25,4502.25
12/17/2015,4569.50,320422,4570.00,4683.75,4564.75
12/16/2015,4657.75,287576,4659.00,4669.75,4575.00
12/15/2015,4606.00,140599,4605.00,4639.00,4566.75
12/14/2015,4566.50,153802,4566.75,4579.50,4477.25
12/11/2015,4539.25,225414,4539.75,4659.00,4527.50
12/10/2015,4644.00,299001,4642.25,4674.50,4618.25
12/09/2015,4616.00,386881,4617.25,4707.50,4593.25
12/08/2015,4687.25,299287,4688.25,4709.00,4641.25
12/07/2015,4701.00,223157,4702.00,4730.00,4670.50
12/04/2015,4713.25,300638,4713.50,4723.25,4603.00
12/03/2015,4611.00,373375,4611.50,4730.25,4579.00
12/02/2015,4694.50,231512,4695.00,4739.50,4678.50
12/01/2015,4716.25,224379,4715.75,4716.75,4676.50
11/30/2015,4668.75,178016,4674.50,4700.50,4653.50
11/27/2015,4682.50,105378,4693.75,4703.25,4664.75
11/26/2015,4677.25,N/A,4677.25,4677.25,4677.25
11/25/2015,4677.25,2237,4679.75,4687.75,4678.75
11/24/2015,4666.00,228912,4665.00,4684.50,4620.00
11/23/2015,4675.75,162212,4675.25,4706.75,4653.75
11/20/2015,4689.50,177125,4689.50,4691.50,4652.25
